"Petr Koukal","Europe","Czech Republic","M","C","Badminton","0","0","0"
"Denis Koulakov","Asia","Russian Federation","M","C","Shooting","0","0","0"
"Audrey Koumba","Africa","Gabon","F","B","Judo","0","0","0"
"Tandjigora Koumba Abdoulaye","Africa","Gabon","M","B","Football","0","0","0"
"Cheikhou Kouyate","Africa","Senegal","M","B","Football","0","0","0"
"Nikola Kovacevic","Europe","Serbia","M","C","Volleyball","0","0","0"
"Uros Kovacevic","Europe","Serbia","M","A","Volleyball","0","0","0"
"Katalin Kovacs","Europe","Hungary","F","D","Canoe Sprint","1","1","0"
"Sarolta Kovacs","Europe","Hungary","F","B","Modern Pentathlon","0","0","0"
"Tamas Kovacs","Europe","Hungary","M","C","Athletics","0","0","0"
"Zsofia Kovacs","Europe","Hungary","F","B","Triathlon","0","0","0"
"Lyudmyla Kovalenko","Europe","Ukraine","F","B","Athletics","0","0","0"
"Nazar Kovalenko","Europe","Ukraine","M","C","Athletics","0","0","0"
"Sergei Kovalenko","Asia","Russian Federation","M","D","Shooting","0","0","0"
"Evgeny Kovalev","Asia","Russian Federation","M","B","Cycling - Track","0","0","0"
"Ivan Kovalev","Asia","Russian Federation","M","C","Cycling - Track","0","0","0"
"Nikolay Kovalev","Asia","Russian Federation","M","C","Fencing","0","0","1"
"Ainars Kovals","Europe","Latvia","M","D","Athletics","0","0","0"
"Mariia Kovtunovskaia","Asia","Russian Federation","F","B","Water Polo","0","0","0"
"Yoann Kowal","Europe","France","M","C","Athletics","0","0","0"
"Katarzyna Kowalska","Europe","Poland","F","C","Athletics","0","0","0"
"Kevin Kowalyk","North America","Canada","M","D","Rowing","0","0","0"
"Danuta Kozak","Europe","Hungary","F","C","Canoe Sprint","2","0","0"
"Ayman Kozhakhmetova","Asia","Kazakhstan","F","B","Athletics","0","0","0"
"Sholpan Kozhakhmetova","Asia","Kazakhstan","F","B","Athletics","0","0","0"
"Anastasiia Kozhenkova","Europe","Ukraine","F","C","Rowing","1","0","0"
"Aleksei Kozlov","Europe","Belarus","M","B","Football","0","0","0"
"Kacper Kozlowski","Europe","Poland","M","C","Athletics","0","0","0"
"Dominik Kozma","Europe","Hungary","M","B","Swimming","0","0","0"
"Primoz Kozmus","Europe","Slovenia","M","D","Athletics","0","1","0"
"Adzo Kpossi","Africa","Togo","F","A","Swimming","0","0","0"
"Marek Krajcovic","Europe","Slovakia","M","B","Canoe Sprint","0","0","0"
"Iurii Krakovetskii","Asia","Kyrgyzstan","M","A","Judo","0","0","0"
"Milka Kraljev","South America","Argentina","F","C","Rowing","0","0","0"
"Matija Kranjc","Europe","Slovenia","M","C","Athletics","0","0","0"
"Sabine Krantz","Europe","Germany","F","D","Athletics","0","0","0"
"Vladimir Krasnov","Asia","Russian Federation","M","B","Athletics","0","0","0"
"Franciela Krasucki","South America","Brazil","F","B","Athletics","0","0","0"
"Gesa Felicitas Krause","Europe","Germany","F","B","Athletics","0","0","0"
"Anna Kravchenko","Europe","Ukraine","F","C","Rowing","0","0","0"
"Kalinikos Kreanga","Europe","Greece","M","D","Table Tennis","0","0","0"
"Jan Kreisinger","Europe","Czech Republic","M","C","Athletics","0","0","0"
"Peter Kretschmer","Europe","Germany","M","B","Canoe Sprint","1","0","0"
"Roman Kreuziger","Europe","Czech Republic","M","C","Cycling - Road","0","0","0"
"Yuliya Krevsun","Europe","Ukraine","F","D","Athletics","0","0","0"
"Berit Kristensen","Europe","Denmark","F","C","Handball","0","0","0"
"Kari Kristjansson","Europe","Iceland","M","D","Handball","0","0","0"
"Alexander Kristoff","Europe","Norway","M","C","Cycling - Road","0","0","1"
"Antonina Krivoshapka","Asia","Russian Federation","F","C","Athletics","0","1","0"
"Andrey Krivov","Asia","Russian Federation","M","C","Athletics","0","0","0"
"Dmytro Krivtsov","Europe","Ukraine","M","C","Cycling - Road","0","0","0"
"Christina Krogshede","Europe","Denmark","F","D","Handball","0","0","0"
"Ranomi Kromowidjojo","Europe","Netherlands","F","B","Swimming","2","1","0"
"Sergey Krovyakov","Asia","Turkmenistan","M","B","Swimming","0","0","0"
"Lukas Krpalek","Europe","Czech Republic","M","B","Judo","0","0","0"
"Natasa Krsmanovic","Europe","Serbia","F","C","Volleyball","0","0","0"
"Stephan Krueger","Europe","Germany","M","B","Rowing","0","0","0"
"Cassidy Krug","North America","United States of America","F","C","Diving","0","0","0"
"A G Kruger","North America","United States of America","M","D","Athletics","0","0","0"
"Eric Kruger","Europe","Germany","M","B","Athletics","0","0","0"
"Tiffany Kruger","Africa","South Africa","F","C","Canoe Sprint","0","0","0"
"Valentin Kruglyakov","Asia","Russian Federation","M","C","Athletics","0","0","0"
"Simona Krupeckaite","Europe","Lithuania","F","C","Cycling - Track","0","0","0"
"Richard Kruse","Europe","Great Britain","M","C","Fencing","0","0","0"
"Kamil Krynski","Europe","Poland","M","C","Athletics","0","0","0"
"Svetlana Kryuchkova","Asia","Russian Federation","F","C","Volleyball","0","0","0"
"Pavel Kryvitski","Europe","Belarus","M","C","Athletics","0","0","0"
"Olena Kryvytska","Europe","Ukraine","F","C","Fencing","0","0","0"
"Adam Kszczot","Europe","Poland","M","B","Athletics","0","0","0"
"Robert Kubaczyk","Europe","Poland","M","C","Athletics","0","0","0"
"Premysl Kubala","Europe","Czech Republic","M","D","Beach Volleyball","0","0","0"
"Michal Kubiak","Europe","Poland","M","B","Volleyball","0","0","0"
"Satomi Kubokura","Asia","Japan","F","D","Athletics","0","0","0"
"Lukasz Kubot","Europe","Poland","M","D","Tennis","0","0","0"
"Dariusz Kuc","Europe","Poland","M","C","Athletics","0","0","0"
"Arben Kucana","Europe","Albania","M","D","Shooting","0","0","0"
"Sergey Kucherov","Asia","Russian Federation","M","D","Cycling - Track","0","0","0"
"Sergey Kucheryanu","Asia","Russian Federation","M","C","Athletics","0","0","0"
"Yulduz Kuchkarova","Asia","Uzbekistan","F","A","Swimming","0","0","0"
"Anton Kucmin","Europe","Slovakia","M","C","Athletics","0","0","0"
"Kemal Kucukbay","Asia","Turkey","M","C","Cycling - Road","0","0","0"
"Slawomir Kuczko","Europe","Poland","M","C","Swimming","0","0","0"
"Kamil Kuczynski","Europe","Poland","M","C","Cycling - Track","0","0","0"
"Ruslan Kudayev","Asia","Uzbekistan","M","D","Fencing","0","0","0"
"Yuriy Kudinov","Asia","Kazakhstan","M","D","Swimming","0","0","0"
"Jan Kudlicka","Europe","Czech Republic","M","B","Athletics","0","0","0"
"Valeriy Kudryashov","Europe","Ukraine","M","C","Sailing","0","0","0"
"Besik Kudukhov","Asia","Russian Federation","M","C","Wrestling","0","1","0"
"Sviatlana Kudzelich","Europe","Belarus","F","C","Athletics","0","0","0"
"Jochen Kuehner","Europe","Germany","M","D","Rowing","0","0","0"
"Martin Kuehner","Europe","Germany","M","D","Rowing","0","0","0"
"Andreas Kuffner","Europe","Germany","M","C","Rowing","1","0","0"
"Simone Kuhn","Europe","Switzerland","F","D","Beach Volleyball","0","0","0"
"Corinna Kuhnle","Europe","Austria","F","C","Canoe Slalom","0","0","0"
"Takumi Kuki","Asia","Japan","M","B","Athletics","0","0","0"
"Yolane Kukla","North America","Australia","F","A","Swimming","1","0","0"
"Ariana Kukors","North America","United States of America","F","B","Swimming","0","0","0"
"Mikhail Kukushkin","Asia","Kazakhstan","M","B","Tennis","0","0","0"
"Piotr Kula","Europe","Poland","M","C","Sailing","0","0","0"
"Iryna Kulesha","Europe","Belarus","F","C","Weightlifting","0","0","1"
"Piotr Kuleta","Europe","Poland","M","B","Canoe Sprint","0","0","0"
"Jaroslav Kulhavy","Europe","Czech Republic","M","C","Cycling - Mountain Bike","1","0","0"
"Petra Kulichova","Europe","Czech Republic","F","C","Basketball","0","0","0"
"Tamas Kulifai","Europe","Hungary","M","B","Canoe Sprint","0","1","0"
"Serhiy Kulish","Europe","Ukraine","M","A","Shooting","0","0","0"
"Saki Kumagai","Asia","Japan","F","B","Football","0","1","0"
"Caroline Kumahara","South America","Brazil","F","A","Table Tennis","0","0","0"
"Amit Kumar","Asia","India","M","A","Wrestling","0","0","0"
"Sandeep Kumar","Asia","India","M","B","Rowing","0","0","0"
"Sushil Kumar","Asia","India","M","C","Wrestling","0","1","0"
"Vijay Kumar","Asia","India","M","C","Shooting","0","1","0"
"Deepika Kumari","Asia","India","F","A","Archery","0","0","0"
"Sahana Kumari","Asia","India","F","D","Athletics","0","0","0"
"Cheng-Wei Kuo","Asia","Taipei (Chinese Taipei)","M","C","Archery","0","0","0"
"Hsing-Chun Kuo","Asia","Taipei (Chinese Taipei)","F","A","Weightlifting","0","0","0"
"Zaur Kuramagomedov","Asia","Russian Federation","M","B","Wrestling","0","0","1"
"Olga Kurban","Asia","Russian Federation","F","B","Athletics","0","0","0"
"Kurban Kurbanov","Asia","Uzbekistan","M","C","Wrestling","0","0","0"
"Bartosz Kurek","Europe","Poland","M","B","Volleyball","0","0","0"
"Maria Kurjo","Europe","Germany","F","B","Diving","0","0","0"
"Narumi Kurosu","Asia","Japan","F","B","Modern Pentathlon","0","0","0"
"Mike Kurt","Europe","Switzerland","M","D","Canoe Slalom","0","0","0"
"Lajos Kurthy","Europe","Hungary","M","C","Athletics","0","0","0"
"Amanda Kurtovic","Europe","Norway","F","B","Handball","1","0","0"
"Kurt Kuschela","Europe","Germany","M","B","Canoe Sprint","1","0","0"
"Natalya Kushch-Mazuryk","Europe","Ukraine","F","C","Athletics","0","0","0"
"Denys Kushnirov","Europe","Ukraine","M","A","Shooting","0","0","0"
"Diaz Kusumawardani","Asia","Indonesia","F","A","Shooting","0","0","0"
"Geofrey Kusuro","Africa","Uganda","M","B","Athletics","0","0","0"
"Mateusz Kusznierewicz","Europe","Poland","M","D","Sailing","0","0","0"
"Phobay Kutu-Akoi","Africa","Liberia","F","B","Athletics","0","0","0"
"Marina Kuzina","Asia","Russian Federation","F","C","Basketball","0","0","0"
"Natalia Kuziutina","Asia","Russian Federation","F","B","Judo","0","0","0"
"Igor Kuzmenok","Europe","Belarus","M","B","Football","0","0","0"
"Afanasijs Kuzmins","Europe","Latvia","M","D","Shooting","0","0","0"
"Evgeny Kuznetsov","Asia","Russian Federation","M","B","Diving","0","1","0"
"Mikhail Kuznetsov","Asia","Russian Federation","M","C","Canoe Slalom","0","0","0"
"Viktor Kuznetsov","Europe","Ukraine","M","C","Athletics","0","0","0"
"Sara Kvaerno","Europe","Norway","F","D","Badminton","0","0","0"
"Illya Kvasha","Europe","Ukraine","M","B","Diving","0","0","0"
"Petra Kvitova","Europe","Czech Republic","F","B","Tennis","0","0","0"
"Andriy Kvyatkovskyy","Europe","Ukraine","M","B","Wrestling","0","0","0"
"Yasmin Kwadwo","Europe","Germany","F","B","Athletics","0","0","0"
"Pauline Kwalea","Oceania","Solomon Islands","F","B","Athletics","0","0","0"
"Michal Kwiatkowski","Europe","Poland","M","B","Cycling - Road","0","0","0"
"Song Hwa Kwon","Asia","Democratic People's Republic  of Korea","F","B","Football","0","0","0"
"Un Sil Kwon","Asia","Democratic People's Republic  of Korea","F","C","Archery","0","0","0"
"Kaylyn Mckenzie Kyle","North America","Canada","F","B","Football","0","0","1"
"Mark Kyle","Europe","Ireland","M","D","Equestrian","0","0","0"
"Erik Kynard","North America","United States of America","M","B","Athletics","0","1","0"
"Maung Kyu","Asia","Myanmar","M","D","Shooting","0","0","0"
"Nicholas la Cava","North America","United States of America","M","C","Rowing","0","0","0"
"Simona la Mantia","Europe","Italy","F","C","Athletics","0","0","0"
"Rosario la Mastra","Europe","Italy","M","C","Athletics","0","0","0"
"Amine Laalou","Africa","Morocco","M","D","Athletics","0","0","0"
"Soumiya Labani","Africa","Morocco","F","D","Athletics","0","0","0"
"Audrey Labeau","Europe","France","F","C","Diving","0","0","0"
"Lissa Labiche","Africa","Seychelles","F","A","Athletics","0","0","0"
"Julie Labonte","North America","Canada","F","B","Athletics","0","0","0"
"Marion Laborde","Europe","France","F","C","Basketball","0","1","0"
"Romana Labounkova","Europe","Czech Republic","F","B","Cycling - BMX","0","0","0"
"Mykola Labovskyy","Europe","Ukraine","M","C","Athletics","0","0","0"
"Zakaria Labyad","Africa","Morocco","M","A","Football","0","0","0"
"Genevieve Lacaze","North America","Australia","F","B","Athletics","0","0","0"
"Lukas Lacko","Europe","Slovakia","M","B","Tennis","0","0","0"
"Blazenko Lackovic","Europe","Croatia","M","D","Handball","0","0","1"
"Camille Lacourt","Europe","France","M","C","Swimming","0","0","0"
"Alexandra Lacrabere","Europe","France","F","C","Handball","0","0","0"
"Audrey Lacroix","North America","Canada","F","C","Swimming","0","0","0"
"Jessie Lacuna","Asia","Philippines","M","A","Swimming","0","0","0"
"Vegard Stake Laengen","Europe","Norway","M","B","Cycling - Road","0","0","0"
"Azzedine Lagab","Africa","Algeria","M","C","Cycling - Road","0","0","0"
"Bernard Lagat","North America","United States of America","M","D","Athletics","0","0","0"
"Marouan Laghnej","Africa","Tunisia","M","C","Basketball","0","0","0"
"Evgeny Lagunov","Asia","Russian Federation","M","C","Swimming","0","0","1"
"Sergey Lagutin","Asia","Uzbekistan","M","D","Cycling - Road","0","0","0"
"Aziz Lahbabi","Africa","Morocco","M","B","Athletics","0","0","0"
"Michael Lahnsteiner","Europe","Austria","M","C","Badminton","0","0","0"
"Mouhcine Lahsaini","Africa","Morocco","M","C","Cycling - Road","0","0","0"
"Samyr Laine","North America","Haiti","M","C","Athletics","0","0","0"
"Bombayla Devi Laishram","Asia","India","F","C","Archery","0","0","0"
"Sarra Lajnef","Africa","Tunisia","F","B","Swimming","0","0","0"
"Btissam Lakhouad","Africa","Morocco","F","D","Athletics","0","0","0"
"Birendra Lakra","Asia","India","M","B","Hockey","0","0","0"
"Raul Lall","South America","Guyana","M","A","Judo","0","0","0"
"Etienne Lalonde Turbide","North America","Canada","M","B","Fencing","0","0","0"
"Ivet Lalova","Europe","Bulgaria","F","C","Athletics","0","0","0"
"Balazs Laluska","Europe","Hungary","M","D","Handball","0","0","0"
"Eric Lamaze","North America","Canada","M","D","Equestrian","0","0","0"
"Hayat Lambarki","Africa","Morocco","F","B","Athletics","0","0","0"
"Christophe Lambert","Europe","Germany","M","C","Judo","0","0","0"
"Regan Lamble","North America","Australia","F","B","Athletics","0","0","0"
"Lankantien Lamboni","Africa","Togo","M","B","Athletics","0","0","0"
"Richard Lambourne","North America","United States of America","M","D","Volleyball","0","0","0"
"Ayad Lamdassem","Europe","Spain","M","D","Athletics","0","0","0"
"Kim Lammers","Europe","Netherlands","F","D","Hockey","1","0","0"
"Holly Lam-Moores","Europe","Great Britain","F","B","Handball","0","0","0"
"Christopher Lamont","Europe","Great Britain","M","C","Volleyball","0","0","0"
"Xing Lan","Asia","People's Republic of China","M","B","Shooting","0","0","0"
"Niklas Landin Jacobsen","Europe","Denmark","M","B","Handball","0","0","0"
"Jessica Landstrom","Europe","Sweden","F","C","Football","0","0","0"
"Peter Lang","Europe","Denmark","M","B","Sailing","0","0","1"
"Ville Lang","Europe","Finland","M","C","Badminton","0","0","0"
"Helen Langehanenberg","Europe","Germany","F","D","Equestrian","0","1","0"
"Sebastian Langeveld","Europe","Netherlands","M","C","Cycling - Road","0","0","0"
"Matthew Langridge","Europe","Great Britain","M","C","Rowing","0","0","1"
"Arthur Lanigan-O'keeffe","Europe","Ireland","M","B","Modern Pentathlon","0","0","0"
"Jos Lansink","Europe","Belgium","M","D","Equestrian","0","0","0"
"Giuseppe Lanzone","North America","United States of America","M","C","Rowing","0","0","0"
"Yi Lao","Asia","People's Republic of China","M","C","Athletics","0","0","0"
"Walter Lapeyre","Europe","France","M","D","Shooting","0","0","0"
"Allegra Lapi","Europe","Italy","F","C","Water Polo","0","0","0"
"Chay Lapin","North America","United States of America","M","C","Water Polo","0","0","0"
"Dmitri Lapkes","Europe","Belarus","M","D","Fencing","0","0","0"
"Lapua Lapua","Oceania","Tuvalu","M","B","Weightlifting","0","0","0"
"Jonas Larholm","Europe","Sweden","M","D","Handball","0","1","0"
"Jeff Larimer","North America","United States of America","M","D","Canoe Slalom","0","0","0"
"Dmitry Larionov","Asia","Russian Federation","M","C","Canoe Slalom","0","0","0"
"Mitch Larkin","North America","Australia","M","A","Swimming","0","0","0"
"Jose Maria Larocca","South America","Argentina","M","D","Equestrian","0","0","0"
"David Larose","Europe","France","M","C","Judo","0","0","0"
"Daniela Grelui Larreal","South America","Venezuela","F","D","Cycling - Track","0","0","0"
"Eirik Veras Larsen","Europe","Norway","M","D","Canoe Sprint","1","0","0"
"Mira Veras Larsen","Europe","Norway","F","C","Canoe Sprint","0","0","0"
"Pernille Larsen","Europe","Denmark","F","C","Handball","0","0","0"
"Breeja Larson","North America","United States of America","F","B","Swimming","1","0","0"
"Jordan Larson","North America","United States of America","F","C","Volleyball","0","1","0"
"Gustav Larsson","Europe","Sweden","M","D","Cycling - Road","0","0","0"
"Steven Larsson","Europe","Great Britain","M","D","Handball","0","0","0"
"Brent Larue","Europe","Slovenia","M","C","Athletics","0","0","0"
"Annabelle Lascar","Africa","Mauritius","F","C","Athletics","0","0","0"
"Ehsan Naser Lashgari","Asia","Islamic Republic of Iran","M","C","Wrestling","0","0","1"
"El-Sayed Lashin","Africa","Egypt","M","D","Table Tennis","0","0","0"
"Revaz Lashkhi","Europe","Georgia","M","B","Wrestling","0","1","0"
"Elena Lashmanova","Asia","Russian Federation","F","B","Athletics","1","0","0"
"Michal Lasko","Europe","Italy","M","D","Volleyball","0","0","1"
"Annie Last","Europe","Great Britain","F","B","Cycling - Mountain Bike","0","0","0"
"Yunio Lastre","North America","Cuba","M","D","Athletics","0","0","0"
"Robert Lathouwers","Europe","Netherlands","M","C","Athletics","0","0","0"
"Claire Laubach","North America","United States of America","F","C","Hockey","0","0","0"
"Rasmus Lauge Schmidt","Europe","Denmark","M","B","Handball","0","0","0"
"Jack Laugher","Europe","Great Britain","M","A","Diving","0","0","0"
"Jenna Laukkanen","Europe","Finland","F","A","Swimming","0","0","0"
"Noora Laukkanen","Europe","Finland","F","A","Swimming","0","0","0"
"Irina Lauric","Asia","Romania","F","A","Canoe Sprint","0","0","0"
"German Lauro","South America","Argentina","M","C","Athletics","0","0","0"
"Louise Laursen","Europe","Denmark","F","B","Archery","0","0","0"
"Rudi Lausarot","South America","Uruguay","M","D","Shooting","0","0","0"
"Marcos Lavado Mora","South America","Venezuela","M","B","Swimming","0","0","0"
"Marisa Lavanchy","Europe","Switzerland","F","B","Athletics","0","0","0"
"Karel Lavicky","Europe","Czech Republic","M","C","Sailing","0","0","0"
"Renaud Lavillenie","Europe","France","M","C","Athletics","1","0","0"
"Arseniy Lavrentyev","Europe","Portugal","M","C","Swimming","0","0","0"
"Elena Mirela Lavric","Asia","Romania","F","B","Athletics","0","0","0"
"Andrew Lawrence","Europe","Great Britain","M","B","Basketball","0","0","0"
"Brijesh Lawrence","North America","Saint Kitts and Nevis","M","B","Athletics","0","0","0"
"Corinna Lawrence","Europe","Great Britain","F","B","Fencing","0","0","0"
"Maya Lawrence","North America","United States of America","F","D","Fencing","0","0","1"
"Micah Lawrence","North America","United States of America","F","B","Swimming","0","0","0"
"Matson Lawson","North America","Australia","M","B","Swimming","0","0","0"
"Edwige Lawson-Wade","Europe","France","F","D","Basketball","0","1","0"
"Jian Fang Lay","North America","Australia","F","D","Table Tennis","0","0","0"
"Thomas Laybourn","Europe","Denmark","M","D","Badminton","0","0","0"
"Rachel Laybourne","Europe","Great Britain","F","D","Volleyball","0","0","0"
"Mylene Lazare","Europe","France","F","B","Swimming","0","0","1"
"Tetyana Lazareva","Europe","Ukraine","F","D","Wrestling","0","0","0"
"Suzana Lazovic","Europe","Montenegro","F","B","Handball","0","1","0"
"Yevgeniy Lazuka","Europe","Azerbaijan","M","B","Swimming","0","0","0"
"Chien-Ying Le","Asia","Taipei (Chinese Taipei)","F","B","Archery","0","0","0"
"Thi Hoang Ngoc Le","Asia","Vietnam","F","D","Shooting","0","0","0"
"Chad le Clos","Africa","South Africa","M","B","Swimming","1","1","0"
"Laetitia le Corguille","Europe","France","F","C","Cycling - BMX","0","0","0"
"Jemal le Grand","North America","Aruba","M","A","Swimming","0","0","0"
"Philippe le Jeune","Europe","Belgium","M","D","Equestrian","0","0","0"
"Erwan Le Pechoux","Europe","France","M","D","Fencing","0","0","0"
"Amy Le Peilbet","North America","United States of America","F","D","Football","1","0","0"
"Jacques le Roux","Africa","South Africa","M","B","Hockey","0","0","0"
"Eugenie le Sommer","Europe","France","F","B","Football","0","0","0"
"Bobby Lea","North America","United States of America","M","C","Cycling - Track","0","0","0"
"Savanah Leaf","Europe","Great Britain","F","A","Volleyball","0","0","0"
"Tim Leathart","North America","Australia","M","B","Athletics","0","0","0"
"Tatyana Lebedeva","Asia","Russian Federation","F","D","Athletics","0","0","0"
"Spiridon Lebesis","Europe","Greece","M","C","Athletics","0","0","0"
"Yannick Lebherz","Europe","Germany","M","B","Swimming","0","0","0"
"Serhiy Lebid","Europe","Ukraine","M","D","Athletics","0","0","0"
"Karina Chenelle Leblanc","North America","Canada","F","D","Football","0","0","1"
"Pierre Leboucher","Europe","France","M","D","Sailing","0","0","0"
"Eva Lechner","Europe","Italy","F","C","Cycling - Mountain Bike","0","0","0"
"Fanny Lecluyse","Europe","Belgium","F","B","Swimming","0","0","0"
"Camille Lecointre","Europe","France","F","C","Sailing","0","0","0"
"Stella-Iro Ledaki","Europe","Greece","F","B","Athletics","0","0","0"
"Katie Ledecky","North America","United States of America","F","A","Swimming","1","0","0"
"Beki Lee","North America","Australia","F","C","Athletics","0","0","0"
"Bumyoung Lee","Asia","Republic of Korea","M","B","Football","0","0","1"
"Changwoo Lee","Asia","Republic of Korea","M","C","Handball","0","0","0"
"Chong Wei Lee","Asia","Malaysia","M","C","Badminton","0","1","0"
"David Lee","North America","United States of America","M","D","Volleyball","0","0","0"
"Duhaeng Lee","Asia","Republic of Korea","M","D","Athletics","0","0","0"
"Eun Bi Lee","Asia","Republic of Korea","F","B","Handball","0","0","0"
"Eun Ji Lee","Asia","Republic of Korea","F","B","Cycling - Track","0","0","0"
"Geraldine Lee","Asia","Singapore","F","C","Canoe Sprint","0","0","0"
"Hup Wei Lee","Asia","Malaysia","M","C","Athletics","0","0","0"
"Hyejin Lee","Asia","Republic of Korea","F","B","Cycling - Track","0","0","0"
"Hyun Il Lee","Asia","Republic of Korea","M","D","Badminton","0","0","0"
"Jae Woo Lee","Asia","Republic of Korea","M","D","Handball","0","0","0"
"Migyeong Lee","Asia","Republic of Korea","F","B","Handball","0","0","0"
"Minhye Lee","Asia","Republic of Korea","F","C","Cycling - Track","0","0","0"
"Myung Ho Lee","Asia","Republic of Korea","M","D","Hockey","0","0","0"
"Nam Yong Lee","Asia","Republic of Korea","M","C","Hockey","0","0","0"
"Rajin Lee","Asia","Republic of Korea","F","B","Fencing","0","0","0"
"Seen Lee","North America","Australia","F","C","Weightlifting","0","0","0"
"Seonok Lee","Asia","Republic of Korea","F","D","Hockey","0","0","0"
"Seung Il Lee","Asia","Republic of Korea","M","C","Hockey","0","0","0"
"Seungchul Lee","Asia","Republic of Korea","M","B","Wrestling","0","0","0"
"Seyeol Lee","Asia","Republic of Korea","M","B","Wrestling","0","0","0"
"Sheng Mu Lee","Asia","Taipei (Chinese Taipei)","M","C","Badminton","0","0","0"
"Sook-Ja Lee","Asia","Republic of Korea","F","D","Volleyball","0","0","0"
"Sung Jin Lee","Asia","Republic of Korea","F","C","Archery","1","0","0"
"Tae Hoon Lee","Asia","Republic of Korea","M","C","Sailing","0","0","0"
"Yong Dae Lee","Asia","Republic of Korea","M","B","Badminton","0","0","1"
"Johannah Leedham","Europe","Great Britain","F","B","Basketball","0","0","0"
"Miranda Leek","North America","United States of America","F","A","Archery","0","0","0"
"Clement Lefert","Europe","France","M","B","Swimming","1","1","0"
"Enzo Lefort","Europe","France","M","B","Fencing","0","0","0"
"Christianne Legentil","Africa","Mauritius","F","B","Judo","0","0","0"
"Ugo Legrand","Europe","France","M","B","Judo","0","0","1"
"Mosito Lehata","Africa","Lesotho","M","B","Athletics","0","0","0"
"Lauri Lehtinen","Europe","Finland","M","C","Sailing","0","0","0"
"Silja Lehtinen","Europe","Finland","F","C","Sailing","0","0","1"
"Sheng Lei","Asia","People's Republic of China","M","C","Fencing","1","0","0"
"Mike Leigh","North America","Canada","M","C","Sailing","0","0","0"
"Fran Leighton","Europe","Great Britain","F","D","Water Polo","0","0","0"
"Janis Leitis","Europe","Latvia","M","B","Athletics","0","0","0"
"Martin Leiva","South America","Argentina","M","D","Basketball","0","0","0"
"Mate Lekai","Europe","Hungary","M","B","Handball","0","0","0"
"Ana Lelas","Europe","Croatia","F","C","Basketball","0","0","0"
"Olga A. Leleyko","Europe","Ukraine","F","D","Fencing","0","0","0"
"Christophe Lemaitre","Europe","France","M","B","Athletics","0","0","0"
"Sandra Lemos","South America","Colombia","F","B","Athletics","0","0","0"
"Ivan Lender","Europe","Serbia","M","B","Swimming","0","0","0"
"Deon Lendore","North America","Trinidad and Tobago","M","A","Athletics","0","0","1"
"Luke Lennon-Ford","Europe","Great Britain","M","B","Athletics","0","0","0"
"Mike Lenzly","Europe","Great Britain","M","D","Basketball","0","0","0"
"Mun Yee Leong","Asia","Malaysia","F","C","Diving","0","0","0"
"Carolin Leonhardt","Europe","Germany","F","C","Canoe Sprint","0","1","0"
"Varvara Lepchenko","North America","United States of America","F","C","Tennis","0","0","0"
"Julia Lepke","Europe","Germany","F","B","Rowing","0","0","0"
"Penelope Leprevost","Europe","France","F","D","Equestrian","0","0","0"
"Florence Lepron","Europe","France","F","C","Basketball","0","1","0"
"Viktor Leptikov","Asia","Kazakhstan","M","C","Athletics","0","0","0"
"Sydney Leroux","North America","United States of America","F","B","Football","1","0","0"
"Claire Leroy","Europe","France","F","D","Sailing","0","0","0"
"Emmanuel Leroy","Europe","Belgium","M","D","Hockey","0","0","0"
"Natalia Lesniak","Europe","Poland","F","B","Archery","0","0","0"
"Marie-Andree Lessard","North America","Canada","F","D","Beach Volleyball","0","0","0"
"Justin Dashaun Lester","North America","United States of America","M","C","Wrestling","0","0","0"
"Eloyse Lesueur","Europe","France","F","B","Athletics","0","0","0"
"Aleksander Lesun","Asia","Russian Federation","M","B","Modern Pentathlon","0","0","0"
"Joanna Leszczynska","Europe","Poland","F","B","Rowing","0","0","0"
"Laura Letrari","Europe","Italy","F","B","Swimming","0","0","0"
"Yvonne Leuko Chibosso","Africa","Cameroon","F","B","Football","0","0","0"
"Katrin Leumann","Europe","Switzerland","F","D","Cycling - Mountain Bike","0","0","0"
"Yvonne Leuthold","Europe","Great Britain","F","D","Handball","0","0","0"
"Amaury Leveaux","Europe","France","M","C","Swimming","1","1","0"
"Malin Levenstad","Europe","Sweden","F","B","Football","0","0","0"
"Brice Leverdez","Europe","France","M","C","Badminton","0","0","0"
"Caitlin Leverenz","North America","United States of America","F","B","Swimming","0","0","1"
"Johnny Leveron","North America","Honduras","M","B","Football","0","0","0"
"Julia Levina","Asia","Russian Federation","F","D","Rowing","0","0","0"
"Olga Levina","Asia","Russian Federation","F","C","Handball","0","0","0"
"Nigel Levine","Europe","Great Britain","M","B","Athletics","0","0","0"
"Cameron Levins","North America","Canada","M","B","Athletics","0","0","0"
"Maximilian Levy","Europe","Germany","M","C","Cycling - Track","0","1","1"
"Sylwia Lewandowska","Europe","Poland","F","B","Rowing","0","0","0"
"Marcin Lewandowski","Europe","Poland","M","C","Athletics","0","0","0"
"Iain Lewers","Europe","Great Britain","M","C","Hockey","0","0","0"
"Andrew Lewis","North America","Trinidad and Tobago","M","B","Sailing","0","0","0"
"Steven Lewis","Europe","Great Britain","M","C","Athletics","0","0","0"
"Mark Lewis-Francis","Europe","Great Britain","M","C","Athletics","0","0","0"
